zinc_id,smiles,bucket,pred_log10fc,pct_remaining_pred,pred_uncertainty,p_detectable,max_sim_to_training,in_applicability_domain,max_sim_to_cliff,mw,clogp,tranche,purchasability,vendor_lookup,has_aniline,has_amide,has_sulfonamide,has_tertiary_aliphatic_amine
12634208,CCN(CCNC(=O)CN(c1nccs1)S(=O)(=O)c1ccccc1)c1cccc(C)c1,model_validation,-2.9553460065883224,0.11082914769540916,1.0434077646124023,0.8736168849371146,0.4117647058823529,True,0.40476190476190477,458.6090000000002,3.2895200000000013,JGAB,B,https://zinc20.docking.org/substances/12634208,False,True,True,False
9663371,CCN(C(=O)[C@H](C)Sc1nnc(Cc2ccccc2)n1CC)c1ccccc1,model_validation,-2.9077442927752903,0.12366753582972434,1.276402781285976,0.9558372149993773,0.3157894736842105,False,0.3157894736842105,394.5440000000001,4.422500000000004,GIAB,B,https://zinc20.docking.org/substances/9663371,False,True,False,False
12634369,CCN(CCNC(=O)CSc1nnc(-c2cccc(C)c2)n1CC(N)=O)c1cccc(C)c1,model_validation,-2.9027445897379143,0.1250994528635518,1.1475420577860092,0.9147828058364208,0.46835443037974683,True,0.41975308641975306,466.6110000000003,2.7820400000000003,JFAB,B,https://zinc20.docking.org/substances/12634369,False,True,False,False
7153936,CCn1c(SCC(=O)NCCCN(C)c2ccccc2)nc2ccccc21,model_validation,-2.9024423048640373,0.1251865569772535,1.1809530349224133,0.9421687286223126,0.5,True,0.375,382.5330000000001,3.791000000000003,GHAB,B,https://zinc20.docking.org/substances/7153936,False,True,False,False
14095528,CCCCN1C[C@H](c2nc3ccccc3n2CC(=O)N(c2ccccc2)C(C)C)CC1=O,model_validation,-2.90079395622517,0.12566260075464847,1.2171887239208599,0.9533868873532667,0.36363636363636365,True,0.2857142857142857,432.5680000000002,4.593900000000004,IJAB,B,https://zinc20.docking.org/substances/14095528,False,True,False,False
12545767,CCOC(=O)Cc1csc(SCC(=O)NCCN(CC)c2cccc(C)c2)n1,model_validation,-2.8985524075957008,0.12631286691491783,1.2668283462413483,0.887950465341666,0.4444444444444444,True,0.38095238095238093,421.58800000000025,3.291920000000002,HGAB,B,https://zinc20.docking.org/substances/12545767,False,True,False,False
9920250,CCN(CCCNC(=O)C1CCN(S(=O)(=O)c2c(C)noc2C)CC1)c1ccccc1,model_validation,-2.889821298116416,0.1288779744916911,1.2047545823308319,0.9044372677988273,0.5526315789473685,True,0.3924050632911392,448.5890000000003,2.724940000000001,IFAB,B,https://zinc20.docking.org/substances/9920250,False,True,True,False
390834798,CCC1=NN(Cc2ccccc2C)C(=O)[C@@H]1CCNC(=O)[C@H]1Oc2ccccc2O[C@H]1C,model_validation,-2.881987275380211,0.13122383464094206,1.193848775009542,0.8953565409425102,0.26744186046511625,False,0.26744186046511625,435.5240000000001,3.454220000000002,IGAB,B,https://zinc20.docking.org/substances/390834798,False,True,False,False
15833305,Cc1ccccc1OCCSc1nc2ccccc2n1CC(=O)N1CCCCC1,model_validation,-2.8756177899784445,0.1331625827844972,1.1434283430787866,0.9729273142559067,0.4594594594594595,True,0.379746835443038,409.55500000000035,4.5283200000000035,HJAB,B,https://zinc20.docking.org/substances/15833305,False,True,False,False
60369767,CCN(CCCNC(=O)c1ccccc1-c1nc(C(C)(C)C)no1)c1ccccc1,model_validation,-2.997726606964953,0.10052484057931516,1.2930623044248717,0.9211285923007223,0.45454545454545453,True,0.38666666666666666,406.53000000000014,4.680500000000004,HJAB,B,https://zinc20.docking.org/substances/60369767,False,True,False,False
7792119,CCN(CCNC(=O)CCCN1C(=O)c2ccccc2C1=O)c1cccc(C)c1,model_validation,-3.006775385248814,0.09845201625988476,1.0492661561992251,0.9156819496705044,0.5070422535211268,True,0.5070422535211268,393.48700000000014,3.0139200000000015,GGAB,B,https://zinc20.docking.org/substances/7792119,False,True,False,False
15496808,CCN(CCNC(=O)C1CCN(S(=O)(=O)c2ccc(F)c(F)c2)CC1)c1cccc(C)c1,model_validation,-2.8578212417052073,0.1387326743635877,1.1961900714946294,0.8759262152260581,0.5394736842105263,True,0.38461538461538464,465.5660000000002,3.316620000000002,JGAB,B,https://zinc20.docking.org/substances/15496808,False,True,True,False
58157367,CCCCN1C(=O)c2ccc(C(=O)N3CCC[C@@H]3CN(C)c3ccccc3)cc2C1=O,model_validation,-2.852992999904973,0.14028363157366017,1.2320684368106198,0.9154205235118682,0.32894736842105265,False,0.28205128205128205,419.52500000000015,3.823700000000003,HHAB,B,https://zinc20.docking.org/substances/58157367,False,True,False,False
12557318,Cc1ccc(S(=O)(=O)N2CCC(C(=O)NCCCN(C)c3ccccc3)CC2)cc1C,model_validation,-2.84175962396637,0.14395951539432414,1.1577125907974712,0.9091349196022204,0.44871794871794873,True,0.3924050632911392,443.6130000000002,3.346840000000002,IGAB,B,https://zinc20.docking.org/substances/12557318,False,True,True,False
14249535,C[C@@H]1CN(C(=O)CSc2nnc(Cc3cccs3)n2CCc2ccccc2)C[C@@H](C)O1,model_validation,-2.8359813589678233,0.14588768776659003,1.0858028018817487,0.9296763181605132,0.5540540540540541,True,0.5540540540540541,456.6370000000002,3.9010000000000034,JHAB,B,https://zinc20.docking.org/substances/14249535,False,True,False,False
14987094,Cn1c(CCNC(=O)[C@H](c2ccccc2)C2CCCC2)nnc1SCc1ccccn1,model_validation,-2.8247001896493327,0.1497268922298734,1.1641824968597454,0.976997839297407,0.32653061224489793,False,0.32558139534883723,435.59700000000015,4.135100000000003,IIAA,A,https://zinc20.docking.org/substances/14987094,False,True,False,False
11490169,COCCn1c(SCC(=O)NCCCN(C)c2ccccc2)nc2ccccc21,model_validation,-2.8230132023486045,0.1503096271973636,1.2222037705069282,0.9618247058266292,0.4266666666666667,True,0.36363636363636365,412.5590000000001,3.417500000000002,HGAB,B,https://zinc20.docking.org/substances/11490169,False,True,False,False
3528016,CC(C)n1c(SCC(=O)N[C@H](C)CCc2ccccc2)nc2ccccc2c1=O,model_validation,-2.8115051753414964,0.15434580303439163,1.2213937095143064,0.9274866048003151,0.49295774647887325,True,0.4342105263157895,409.5550000000001,4.207000000000003,HIAB,B,https://zinc20.docking.org/substances/3528016,False,True,False,False
27142719,Cc1cccc(N(Cc2ccccc2)C(=O)CN2CCC[C@@H]2C(=O)NCc2ccco2)c1,model_validation,-2.808427543013413,0.15544346084864513,1.2283141698781948,0.882402132795386,0.3404255319148936,True,0.27956989247311825,431.53600000000023,3.902020000000002,IHAB,B,https://zinc20.docking.org/substances/27142719,False,True,False,True
6762523,CC(C)Cn1c(SCC(=O)N[C@H](C)CCc2ccccc2)nc2ccccc2c1=O,model_validation,-2.8006568779788514,0.1582497825837336,1.2208842412601282,0.9316654172029116,0.5428571428571428,True,0.48,423.5820000000001,4.282100000000003,HIAB,B,https://zinc20.docking.org/substances/6762523,False,True,False,False
35655195,CCc1ccccc1NC(=O)Cc1nnc(SCCOc2ccccc2)n1CC,model_validation,-2.618197259295666,0.2408811082973753,1.27932822789042,0.9615829561853936,0.2948717948717949,False,0.2804878048780488,410.5430000000002,4.212700000000003,HIAB,B,https://zinc20.docking.org/substances/35655195,True,True,False,False
55568694,CC(C)CS(=O)(=O)c1ncc(CN(C)Cc2ccccc2)n1Cc1ccccc1,model_validation,-2.619440147912164,0.24019272655427829,1.3396047140031393,0.8409404037782592,0.3333333333333333,False,0.26506024096385544,411.5710000000001,3.9931000000000036,HHAA,A,https://zinc20.docking.org/substances/55568694,False,False,False,True
32761625,Cc1nnc(SCC(=O)NC[C@H](c2cccs2)N2CCCC2)n1Cc1ccccc1,model_validation,-2.6210200449488013,0.23932052949864746,1.2010769830043948,0.939744386817393,0.391304347826087,True,0.391304347826087,441.6260000000003,3.7417200000000026,IHAB,B,https://zinc20.docking.org/substances/32761625,False,True,False,True
22131082,CCOc1ccc(CCC2CCN(C(=O)Cn3c(=O)cnc4ccccc43)CC2)cc1,model_validation,-2.6133810745916524,0.24356726831937592,1.3213421108246581,0.960358428969856,0.4074074074074074,True,0.35802469135802467,419.52500000000015,3.6666000000000025,HHAB,B,https://zinc20.docking.org/substances/22131082,False,True,False,False
39413221,CCCCN(C)C(=O)c1nc2ccccn2c1CN1CCN(C)[C@H](c2ccccc2)C1,model_validation,-2.6221146282195567,0.23871811242332291,1.2741739168508162,0.9581149218463301,0.26436781609195403,False,0.2441860465116279,419.5730000000002,3.6951000000000027,HHAA,A,https://zinc20.docking.org/substances/39413221,False,True,False,True
25575999,CCN(CCCNC(=O)[C@H]1CCCN1S(=O)(=O)c1ccc(Cl)s1)c1ccccc1,model_validation,-2.612489331358717,0.24406790236947729,1.3249366500397246,0.8920286086579381,0.5151515151515151,True,0.39759036144578314,456.0330000000001,3.5874000000000024,JHAB,B,https://zinc20.docking.org/substances/25575999,False,True,True,False
2382288153,CC(=O)N1CCCCCCCCN(CC(=O)N2CCC[C@H]2CO)Cc2ccccc21,model_validation,-2.612067364666199,0.2443051574546141,1.094323930404445,0.9526530294264461,0.3424657534246575,True,0.2597402597402597,415.5780000000002,3.179000000000001,HGAB,B,https://zinc20.docking.org/substances/2382288153,False,True,False,True
7339979,CCN(CCNC(=O)CSc1nnnn1-c1ccccc1)c1cccc(C)c1,model_validation,-2.623091732329675,0.23818163254184266,1.3618408126489678,0.9216234269240364,0.5,True,0.4375,396.5200000000001,2.705520000000001,GFAB,B,https://zinc20.docking.org/substances/7339979,False,True,False,False
10462005,CCCCN1C[C@H](C(=O)Nc2ccc(C(=O)N(CC)c3ccccc3)cc2)CC1=O,model_validation,-2.6115429132390675,0.24460035711103534,1.4269320169716686,0.8981539767497813,0.30120481927710846,False,0.2911392405063291,407.5140000000001,3.940400000000003,HHAB,B,https://zinc20.docking.org/substances/10462005,True,True,False,False
79099882,CC[C@@H](C)c1ccc(S(=O)(=O)NC[C@H]2CC(=O)N(CCc3ccccc3)C2)cc1,model_validation,-2.611376736722515,0.24469396781630726,1.263380054246062,0.7994926263524026,0.3026315789473684,False,0.23255813953488372,414.57100000000014,3.569600000000003,HHAB,B,https://zinc20.docking.org/substances/79099882,False,True,True,False
11818239,CCn1ccnc1CN(C)Cc1c(C(=O)N(C)CCc2ccccc2)nc2c(C)cccn12,model_validation,-2.6234675431493337,0.23797561445783338,1.220106890503384,0.9586104513331972,0.2727272727272727,False,0.22580645161290322,444.58300000000014,3.8058200000000024,IHAA,A,https://zinc20.docking.org/substances/11818239,False,True,False,True
55271197,CCCO[C@H]1CCCN(Cc2c(C(=O)N(C)CCc3ccccc3)nc3c(C)cccn23)C1,model_validation,-2.6235660082317342,0.23792166573564105,1.1781455689732325,0.9569877352516584,0.3333333333333333,False,0.2872340425531915,448.6110000000001,4.3484200000000035,IIAA,A,https://zinc20.docking.org/substances/55271197,False,True,False,True
43632487,CC(C)CCN1CC[C@H]2[C@@H](CCCN2C(=O)Cn2nc(-c3ccccc3)c3ccccc3c2=O)C1,model_validation,-2.610565909244821,0.2451512380026376,1.1317443926528896,0.960915627700372,0.2967032967032967,False,0.23655913978494625,472.6330000000002,4.422500000000004,JIAA,A,https://zinc20.docking.org/substances/43632487,False,True,False,True
2325722315,CC[C@H](NC[C@@H]1CCN(C(=O)Cc2ccccc2)C1)c1ccccc1OCC(=O)N(C)C,model_validation,-2.61028610678607,0.24530923222828657,1.2803803464244874,0.9636656546319026,0.38372093023255816,True,0.28888888888888886,437.5840000000003,3.2855000000000016,IGAB,B,https://zinc20.docking.org/substances/2325722315,False,True,False,False
12318645,Cc1ccccc1CCN1CCC[C@H](CN(C)C(=O)CSc2ccncc2)C1,model_validation,-2.6102733431208875,0.24531644183155596,1.290671524931284,0.9673362660201996,0.27586206896551724,False,0.27586206896551724,397.5880000000001,3.895220000000003,GHAA,A,https://zinc20.docking.org/substances/12318645,False,True,False,True
2204340,Cc1ccc(S(=O)(=O)N(C[C@H](O)CN(CC(C)C)CC(C)C)c2cccc(C)c2)cc1,model_validation,-2.6102352845767993,0.24533794059819009,1.3420505755350973,0.718860032530306,0.27692307692307694,False,0.25333333333333335,446.6570000000002,4.473640000000004,IIAA,A,https://zinc20.docking.org/substances/2204340,False,False,True,True
9516335,CC[C@H](c1nnc(SCC(=O)N2c3ccccc3C[C@H]2C)n1Cc1ccccc1)N(C)C,model_validation,-2.610071171386173,0.24543066754331497,1.2380130414756996,0.9424635058196281,0.3333333333333333,False,0.3333333333333333,449.62400000000025,4.409000000000004,IIAB,B,https://zinc20.docking.org/substances/9516335,False,True,False,True
48289401,CCOc1ccc(S(=O)(=O)NCCCN2C[C@@H](C)O[C@@H](C)C2)c2ccccc12,model_validation,-2.6250054602502066,0.23713438913008728,1.3764589350665122,0.8752914326707294,0.2894736842105263,False,0.2894736842105263,406.5480000000001,3.0161000000000016,HGAB,B,https://zinc20.docking.org/substances/48289401,False,False,True,True
9166829,O=C(CSc1nnc(CN2CCCC2)n1Cc1ccccc1)N1CCc2ccccc21,model_validation,-2.6093948130310234,0.24581319234588786,1.1974422998533287,0.9767321042817353,0.4246575342465753,True,0.4246575342465753,433.58100000000013,3.603600000000003,IHAB,B,https://zinc20.docking.org/substances/9166829,False,True,False,True
22185686,O=C(NCCN1CCOCC1)c1cccc(S(=O)(=O)N(Cc2ccccc2)c2ccccc2)c1,model_validation,-2.609037879848475,0.24601530163700122,1.1956633151928566,0.8894741702685134,0.3614457831325301,True,0.3614457831325301,479.6020000000002,3.1441000000000026,JGAB,B,https://zinc20.docking.org/substances/22185686,False,True,True,True
96008719,Cc1ccc(C)c(OCCCCC(=O)N2CCN3C(=O)N(c4ccccc4)C(=O)[C@@H]3C2)c1,model_validation,-2.3003331959232076,0.5008028642497617,1.2525244917084226,0.8786157507400801,0.4,True,0.35135135135135137,435.5240000000001,3.5321400000000027,IHAB,B,https://zinc20.docking.org/substances/96008719,False,True,False,False
14248902,CCCn1nc(C(=O)NC[C@H](c2ccccc2)N2CCCC2)c2ccccc2c1=O,model_validation,-2.3000649935519495,0.5011122349740837,1.3407577201065175,0.9594661621078587,0.3625,True,0.3170731707317073,404.5140000000003,3.373400000000003,HGAB,B,https://zinc20.docking.org/substances/14248902,False,True,False,True
8723905,O=C(CSc1nnc(CN2CCCC2)n1-c1ccccc1)N1CCCc2ccccc21,model_validation,-2.299948485416918,0.5012466863345314,1.3176882731081245,0.9643402836415771,0.40540540540540543,True,0.35064935064935066,433.5810000000002,3.934600000000003,IHAB,B,https://zinc20.docking.org/substances/8723905,False,True,False,True
11819611,CCOC(=O)C1(C[C@@H]2CCCCO2)CCN(Cc2nccn2-c2cccc(C)c2)CC1,model_validation,-2.3005867980732964,0.5005105105265146,1.2876961194516565,0.9648456787024012,0.26595744680851063,False,0.2403846153846154,425.5730000000001,4.285220000000004,IIAA,A,https://zinc20.docking.org/substances/11819611,False,False,False,True
15521616,CN(CCCNC(=O)CSc1nnnn1-c1ccc(OC(F)(F)F)cc1)c1ccccc1,model_validation,-2.300697723460878,0.5003826888869414,1.399952336001935,0.8893803385957998,0.36470588235294116,True,0.29069767441860467,466.4890000000001,3.2957000000000027,JGAB,B,https://zinc20.docking.org/substances/15521616,False,True,False,False
11909844,COCCNC(=O)c1cn(CCC(C)C)cc(C(=O)N(C)Cc2cccc3ccccc23)c1=O,model_validation,-2.300709714397305,0.500368873435833,1.2217166967600954,0.9400386264107388,0.2903225806451613,False,0.2857142857142857,463.5780000000002,3.6960000000000024,JHAA,A,https://zinc20.docking.org/substances/11909844,False,True,False,False
12597585,Cc1nn(C)c(C)c1CCC(=O)N(C)CC1CCN(CCc2ccc(F)cc2)CC1,model_validation,-2.3007213247332126,0.500355496860061,1.350549569428225,0.9743738773105703,0.29213483146067415,False,0.28888888888888886,414.5690000000002,3.521740000000002,HHAA,A,https://zinc20.docking.org/substances/12597585,False,True,False,True
14142415,O=C(Cn1c(CN2CCCCC2)nc2scc(-c3cccs3)c2c1=O)N1CCCCC1,model_validation,-2.299795766699431,0.5014229796450086,1.226048005930445,0.9640646934574165,0.38666666666666666,True,0.3076923076923077,456.6370000000003,4.184900000000003,JIAB,B,https://zinc20.docking.org/substances/14142415,False,True,False,True
22870591,CCc1ccc([C@H](CNC(=O)c2c(C)nn(Cc3ccccc3)c2Cl)N(C)C)cc1,model_validation,-2.300759681825183,0.5003113071797761,1.3567864528402291,0.9341535376793842,0.5,True,0.2876712328767123,424.97600000000006,4.488320000000003,HIAB,B,https://zinc20.docking.org/substances/22870591,False,True,False,True
8720715,CN(C[C@@H]1COc2ccccc2O1)C(=O)CSc1nnc(CN2CCCC2)n1-c1ccccc1,model_validation,-2.3007611038123588,0.5003096690399251,1.2285613728793265,0.9350035596196825,0.3411764705882353,True,0.29545454545454547,479.6060000000003,3.2536000000000023,JGAB,B,https://zinc20.docking.org/substances/8720715,False,True,False,True
20781895,O=CN1CCN(Cc2ccc(OCC[C@@H]3CCCCN3C(=O)Cc3ccsc3)cc2)CC1,model_validation,-2.299746363227504,0.5014800226104719,1.2443352459092398,0.9319370551249562,0.2823529411764706,False,0.25,455.6240000000002,3.4148000000000014,JGAA,A,https://zinc20.docking.org/substances/20781895,False,True,False,True
60368402,Cc1nn(Cc2ccccc2)c(Cl)c1CN1CCC(CN2C[C@@H](C)O[C@@H](C)C2)CC1,model_validation,-2.300813068280611,0.5002498092634953,1.2894570740685367,0.9252582025289827,0.3880597014925373,True,0.23076923076923078,431.0240000000003,4.214420000000004,IIAB,B,https://zinc20.docking.org/substances/60368402,False,False,False,True
14729676,CCOc1ccc(CCNC(=O)Cn2c3ccccc3c(=O)c3ccccc32)cc1OCC,model_validation,-2.2997016927602933,0.5015316062707614,1.376607001853429,0.8973898043802128,0.5735294117647058,True,0.4375,444.53100000000023,4.3110000000000035,IIBB,B,https://zinc20.docking.org/substances/14729676,False,True,False,False
17090111,CCCn1c(SCC(=O)NCCc2ccccc2)nnc1-c1csc(C)c1C,model_validation,-2.3008738626994596,0.5001797870339475,1.3169823939667367,0.928114352197245,0.4050632911392405,True,0.37349397590361444,414.60000000000014,4.484440000000004,HIAA,A,https://zinc20.docking.org/substances/17090111,False,True,False,False
12054099,O=C(CCN1CCCCO1)N1CCC(CCC(=O)N2CCc3ccccc3C2)CC1,model_validation,-2.2996547482940324,0.5015858215718572,1.2349862784709127,0.9106648070658169,0.42424242424242425,True,0.3170731707317073,413.56200000000024,3.007600000000001,HGAA,A,https://zinc20.docking.org/substances/12054099,False,True,False,False
1506412384,Cc1cccc(NC(=O)CC(=O)N(C)CC2CCN(Cc3ccccc3)CC2)c1C,model_validation,-2.299561517488226,0.5016935094933284,1.3747225625772865,0.9469833973517054,0.4032258064516129,True,0.32098765432098764,407.55800000000016,4.002640000000003,HIAA,A,https://zinc20.docking.org/substances/1506412384,True,True,False,True
36700429,CC(C)c1ccc(S(=O)(=O)NCCCCN2CCO[C@@H](c3ccccc3)C2)cc1,model_validation,-2.299531895734597,0.501727729473035,1.322940561973125,0.8488943366904879,0.2564102564102564,False,0.2564102564102564,416.5870000000001,3.9420000000000037,HHAB,B,https://zinc20.docking.org/substances/36700429,False,False,True,True
575433935,CCn1ncc(CN(C)C[C@H]2CCCN(CCc3ccccc3C)C2)c1C,model_validation,-2.30137995252211,0.49959725956465106,1.2658790050180568,0.9577761719741443,0.2413793103448276,False,0.2413793103448276,368.5690000000001,3.906340000000003,FHAA,A,https://zinc20.docking.org/substances/575433935,False,False,False,True
11819396,CCc1nccn1CCC(=O)N1CCC[C@H](N2CCN(c3ccccc3C)CC2)C1,model_validation,-2.301496260761854,0.499463480527356,1.226031202785809,0.9527392336579524,0.3698630136986301,True,0.3698630136986301,409.5780000000002,2.9572200000000013,HFAA,A,https://zinc20.docking.org/substances/11819396,False,True,False,True
9465989,CCOc1ccc([C@H](C)NC(=O)[C@H]2CC(=O)N(c3ccccc3OCC)C2)cc1OCC,model_validation,-2.298978385586201,0.5023675912464424,1.265561864080091,0.9100702918482406,0.3493975903614458,True,0.3493975903614458,440.54000000000025,4.113000000000003,IIAB,B,https://zinc20.docking.org/substances/9465989,False,True,False,False
101114801,O=C1[C@H]2CC=CC[C@H]2C(=O)N1CN(Cc1ccccc1)Cc1ccccc1,model_validation,-1.9832228274985195,1.0393867411991253,1.3960224177121014,0.7574821484173083,0.29850746268656714,False,0.29850746268656714,360.45700000000005,3.597500000000003,FHAB,B,https://zinc20.docking.org/substances/101114801,False,True,False,True
9782563,Cc1ccc(-c2nnc(CCC(=O)N3CCN(S(=O)(=O)c4ccc5c(c4)CCCC5)CC3)o2)cc1,model_validation,-1.9831227757381902,1.039626220301777,1.2459958451847468,0.9013781184810634,0.4074074074074074,True,0.4074074074074074,494.6170000000004,3.3895200000000028,JGAB,B,https://zinc20.docking.org/substances/9782563,False,True,True,False
8917011,CCCN1C(=O)[C@]2(c3ccccc31)c1c(oc3ccc(C)cc3c1=O)C(=O)N2CCCOC(C)C,model_validation,-1.9831072859415142,1.0396633008695164,1.218518958697221,0.8066271808866944,0.26881720430107525,False,0.23,474.55700000000036,4.372520000000003,JIAB,B,https://zinc20.docking.org/substances/8917011,False,True,False,False
9328311,CCn1c(CNC(=O)c2cccc(C)c2)nnc1SCC(=O)c1ccc(Cl)cc1,model_validation,-1.9831037560674523,1.0396717511160332,1.3855655387972752,0.8852185140785395,0.32432432432432434,False,0.26881720430107525,428.94500000000016,4.164820000000003,IIAB,B,https://zinc20.docking.org/substances/9328311,False,True,False,False
40109008,C[C@H]1CCCCN1S(=O)(=O)c1ccc(C(=O)NCCCN(C)CC(F)(F)F)cc1,model_validation,-1.9833489862992881,1.03908485216676,1.4005907982079746,0.8498894839781705,0.43243243243243246,True,0.34444444444444444,435.5120000000002,2.8637000000000015,IFAB,B,https://zinc20.docking.org/substances/40109008,False,True,True,True
2325809462,CC1CCN(c2nc(Cl)nc(N(CCN3CCOCC3)Cc3cccc(F)c3)n2)CC1,model_validation,-1.9833520451104298,1.0390775337382223,1.3402620160965426,0.9396191213175793,0.32941176470588235,False,0.22448979591836735,448.9740000000002,3.239200000000002,IGAB,B,https://zinc20.docking.org/substances/2325809462,False,False,False,True
12586318,CCOC(=O)[C@@]1(CCCc2ccccc2)CCCN(C(=O)c2ccsc2)C1,model_validation,-1.9830519550014722,1.0397957667764417,1.36391267609678,0.9375732767338181,0.3023255813953488,False,0.25842696629213485,385.5290000000001,4.556500000000004,GJAA,A,https://zinc20.docking.org/substances/12586318,False,True,False,False
12602535,CCN(CC)S(=O)(=O)c1ccc2c(c1)nc(CCC(=O)N[C@@H](C)c1ccccc1)n2CC,model_validation,-1.9830051126337767,1.0399079236756552,1.3690791919113028,0.8879612619496972,0.3614457831325301,True,0.3614457831325301,456.6120000000002,3.8967000000000027,JHAB,B,https://zinc20.docking.org/substances/12602535,False,True,True,False
106696712,CCCN(C[C@H]1CCCCO1)C(=O)c1cnc2c(cnn2Cc2ccccc2)c1,model_validation,-1.9829937131028603,1.0399352199425933,1.348871142174259,0.972774382863347,0.34444444444444444,True,0.2696629213483146,392.50300000000004,3.9009000000000027,GHAB,B,https://zinc20.docking.org/substances/106696712,False,True,False,False
952971165,CN1CCN(c2ccc(C(=O)N3CCC([C@H](O)CCc4ccccc4)CC3)cc2)CC1,model_validation,-1.9829705536052684,1.0399906777492367,1.2831226081404694,0.9796550247445213,0.39655172413793105,True,0.32432432432432434,421.5850000000002,3.2843000000000018,HGAA,A,https://zinc20.docking.org/substances/952971165,False,True,False,True
2377892,CCOCCCn1c(-c2ccccc2F)nc2nc3ccccc3nc21,model_validation,-1.9834535669715383,1.0388346645314765,1.393660746797508,0.915867235258175,0.3125,False,0.3125,350.3970000000001,4.212200000000003,FIAB,B,https://zinc20.docking.org/substances/2377892,False,False,False,False
12950347,CCOC(=O)c1ccc2c(c1)n(CC(=O)c1cc(C)n([C@@H]3CCS(=O)(=O)C3)c1C)c(=O)n2CC,model_validation,-1.9829632771480452,1.0400081025874282,1.4036007124524543,0.8491984638608724,0.32098765432098764,False,0.24,487.5780000000003,2.6604400000000012,JFAB,B,https://zinc20.docking.org/substances/12950347,False,False,False,False
95352957,Cn1ccnc1COc1ccc(CN[C@@H](CN2CCCC2)c2ccccc2)cc1,model_validation,-1.983462695204796,1.038812829979408,1.4337994804390322,0.9541642962339248,0.2597402597402597,False,0.25316455696202533,390.5310000000002,3.9258000000000033,GHAB,B,https://zinc20.docking.org/substances/95352957,False,False,False,True
12761525,O=C(c1ccc(Cl)c(S(=O)(=O)N2CCc3ccccc3C2)c1)N1CCN(c2ccncc2)CC1,model_validation,-1.983487346987629,1.0387538656992668,1.2499470199817146,0.9074981975937206,0.38461538461538464,True,0.2903225806451613,497.02000000000027,3.4444000000000026,JGAB,B,https://zinc20.docking.org/substances/12761525,False,True,True,False
8273055,C[C@@H](CCc1ccccc1)NC(=O)COc1ncnc2ccc(Br)cc12,model_validation,-1.9829028103382287,1.040152912970191,1.4722477661574327,0.8868749527661629,0.3411764705882353,True,0.3411764705882353,414.30300000000005,3.9086000000000025,HHAB,B,https://zinc20.docking.org/substances/8273055,False,True,False,False
3298108,CSCC[C@H](NC(=O)c1ccc(C(C)(C)C)cc1)C(=O)OCCN1C(=O)c2ccccc2C1=O,model_validation,-1.982838155144261,1.0403077763114996,1.3011561190551164,0.846369188801536,0.4,True,0.26666666666666666,482.6020000000003,3.6750000000000025,JHAB,B,https://zinc20.docking.org/substances/3298108,False,True,False,False
9339195,CCCCn1nc(C)c([C@H]2Nc3ccccc3C(=O)N2C[C@@H]2CCCO2)c1Cl,model_validation,-1.983601960782773,1.0384797663973944,1.2969223603026405,0.9061460730952112,0.3218390804597701,False,0.25252525252525254,402.9260000000003,4.390520000000004,HIAB,B,https://zinc20.docking.org/substances/9339195,True,True,False,False
14941541,CCOC(=O)c1ccc(S(=O)(=O)N2CCC(C(=O)NCCC3=CCCCC3)CC2)cc1,model_validation,-1.9827857131898372,1.0404334032058289,1.3683355890293811,0.9146265044901923,0.3614457831325301,True,0.34408602150537637,448.5850000000003,3.2707000000000024,IGAB,B,https://zinc20.docking.org/substances/14941541,False,True,True,False
14537904,Cc1nc(CN2C[C@@H](OCc3ccncc3)CN(Cc3cc4ccccc4o3)CC2=O)cs1,model_validation,-1.9827592394607367,1.0404968278928712,1.3331862609456169,0.9428550552258982,0.25925925925925924,False,0.21212121212121213,462.5750000000003,4.022520000000004,JIAA,A,https://zinc20.docking.org/substances/14537904,False,True,False,True
13040330,Cc1cc(C)c(S(=O)(=O)N2CCN(CC(=O)N(c3ccccc3)C3CCCCC3)CC2)c(C)c1,model_validation,-1.9836764852954598,1.0383015795635362,1.2122247972668019,0.9295186960161748,0.4444444444444444,True,0.2823529411764706,483.67800000000034,4.284060000000004,JIAB,B,https://zinc20.docking.org/substances/13040330,False,True,True,True
11976685,O=C1N[C@](c2ccccn2)(C2CCN(Cc3ccc(F)cc3)CC2)C(=O)N1C[C@@H]1CCCO1,model_validation,-1.6661656970149423,2.1569213187696326,1.258076699178962,0.9428052160151185,0.24731182795698925,False,0.24210526315789474,452.5300000000003,3.059000000000002,JGAA,A,https://zinc20.docking.org/substances/11976685,False,True,False,True
104007014,CCOc1ccc(CCNC(=O)COC(=O)C[C@H]2C[C@H]3CC[C@H]2C3)cc1OCC,model_validation,-1.6661296312131801,2.157100446826964,1.3986843031008422,0.865638363276519,0.3780487804878049,True,0.34444444444444444,403.51900000000023,3.5122000000000018,HHAB,B,https://zinc20.docking.org/substances/104007014,False,True,False,False
9482954,C[C@@H]1[C@@H](C)CCC[C@H]1NC(=O)CSc1nc2cc(S(=O)(=O)N3CCCCC3)ccc2o1,model_validation,-1.66611728310072,2.1571617796292113,1.2291815710655645,0.9065049308807025,0.35294117647058826,True,0.3010752688172043,465.64100000000036,4.035400000000003,JIAB,B,https://zinc20.docking.org/substances/9482954,False,True,True,False
