core,id_i,id_j,sub_i,sub_j,activity_i,se_i,activity_j,se_j,delta_activity,abs_delta,se_diff,p_value,q_value,significant
Cc1nc2c3cccnc3nn2c(C)c1[*:1],OCNT-0479407-AA-001,OCNT-0479403-AA-001,O=C(CC[*:1])Nc1cccc(Br)c1,Cc1cccc(NC(=O)CC[*:1])c1,-0.6170307007659108,0.1415553546274855,-0.8918906606242913,0.0400645596496861,0.2748599598583805,0.2748599598583805,0.14711589772569256,0.061717115191166655,0.078493649102279,False
CCSc1nnc(-c2nn(C)c3c2CN(C(=O)[*:1])CC3)n1C,OCNT-0462941-AA-001,OCNT-0462915-AA-001,CC[*:1],C1CC([*:1])C1,0.1145946149628178,0.0211334314752665,-0.1601260434772609,0.0289268022399359,0.2747206584400787,0.2747206584400787,0.035824318747858214,1.7394856616978276e-14,3.6318442100465734e-14,True
O=C(CCN1C(=O)c2ccccc2C1=O)N1CCN([*:1])CC1,OCNT-0461792-AA-001,OCNT-0461784-AA-001,Cc1ccc(C)c([*:1])c1,c1ccc([*:1])nc1,-0.7379337295832995,0.0493946822922719,-0.4634476468292554,0.0439414106649295,-0.2744860827540441,0.2744860827540441,0.06611113529488402,3.297424712084482e-05,5.308419914783373e-05,True
CC1CCN(C(=O)Cn2cc([*:1])c3ccccc32)CC1,OCNT-0456250-AA-001,OCNT-0456252-AA-001,COc1cccc(NC(=O)CS[*:1])c1,COc1ccc(NC(=O)CS[*:1])cc1,0.2101539612708896,0.0384722002134266,-0.0632291615645312,0.1257082426383625,0.27338312283542077,0.27338312283542077,0.13146357844090278,0.03756819714886815,0.04942439700176364,True
CC1CCN(C(=O)Cn2cc(SC[*:1])c3ccccc32)CC1,OCNT-0456250-AA-001,OCNT-0456252-AA-001,COc1cccc(NC(=O)[*:1])c1,COc1ccc(NC(=O)[*:1])cc1,0.2101539612708896,0.0384722002134266,-0.0632291615645312,0.1257082426383625,0.27338312283542077,0.27338312283542077,0.13146357844090278,0.03756819714886815,0.04942439700176364,True
CC1CCN(C(=O)Cn2cc(SCC(=O)N[*:1])c3ccccc32)CC1,OCNT-0456250-AA-001,OCNT-0456252-AA-001,COc1cccc([*:1])c1,COc1ccc([*:1])cc1,0.2101539612708896,0.0384722002134266,-0.0632291615645312,0.1257082426383625,0.27338312283542077,0.27338312283542077,0.13146357844090278,0.03756819714886815,0.04942439700176364,True
CC1CCN(C(=O)Cn2cc(S[*:1])c3ccccc32)CC1,OCNT-0456250-AA-001,OCNT-0456252-AA-001,COc1cccc(NC(=O)C[*:1])c1,COc1ccc(NC(=O)C[*:1])cc1,0.2101539612708896,0.0384722002134266,-0.0632291615645312,0.1257082426383625,0.27338312283542077,0.27338312283542077,0.13146357844090278,0.03756819714886815,0.04942439700176364,True
O=C(CC(C(=O)N1CCc2ccccc21)n1ccnc1)NC[*:1],OCNT-0461644-AA-001,OCNT-0461622-AA-001,CCOc1ccccc1[*:1],CCCCN(CC[*:1])c1ccccc1,-0.9265791870467036,0.0296547061733536,-0.6535234792457691,0.0613228264207274,-0.27305570780093447,0.27305570780093447,0.06811674271759183,6.106863992392351e-05,9.684702650281323e-05,True
CCN(CCCNC(=O)C[*:1])c1cccc(C)c1,OCNT-0455007-AA-001,OCNT-0479288-AA-001,O=C1CSc2ncccc2N1[*:1],Cn1c(=O)cc(S[*:1])c2ccccc21,-3.1950764148679305,0.3533659920454039,-3.468081573630743,0.432386915412754,0.2730051587628126,0.2730051587628126,0.5584137972457239,0.6249167389643786,0.669514562279262,False
Cc1cc2c(C)c(C(=O)N3CCCC3)oc2c(S(=O)(=O)N[*:1])c1C,OCNT-0461851-AA-001,OCNT-0461853-AA-001,CCc1ccccc1[*:1],CCc1ccc([*:1])cc1,-0.3215782447664619,0.043474736231189,-0.0536189359367602,0.133312258545629,-0.2679593088297017,0.2679593088297017,0.1402220060080018,0.056009112684030776,0.0719067674385222,False
Cc1cc2c(C)c(C(=O)N3CCCC3)oc2c([*:1])c1C,OCNT-0461851-AA-001,OCNT-0461853-AA-001,CCc1ccccc1NS(=O)(=O)[*:1],CCc1ccc(NS(=O)(=O)[*:1])cc1,-0.3215782447664619,0.043474736231189,-0.0536189359367602,0.133312258545629,-0.2679593088297017,0.2679593088297017,0.1402220060080018,0.056009112684030776,0.0719067674385222,False
O=C(c1csc(S(=O)(=O)N2CCC([*:1])CC2)c1)N1CCCCC1,OCNT-0458485-AA-001,OCNT-0458447-AA-001,Cc1ccc(N(C)C(=O)[*:1])cc1,Cc1ccc(CNC(=O)[*:1])cc1,-0.8638131795730537,0.0459843768773117,-1.13063270990844,0.0556278760283648,0.2668195303353862,0.2668195303353862,0.07217356516219607,0.000218235435501376,0.0003390616575694394,True
Fc1ccc(CNc2ccc3nnc(CC[*:1])n3n2)cc1,OCNT-0460309-AA-001,OCNT-0460307-AA-001,O=C(N1CCc2ccccc2C1)[*:1],CCOC(=O)C1CCN(C(=O)[*:1])CC1,-3.114532919744823,0.0334322318617816,-3.38005611332754,0.1007537084585661,0.2655231935827169,0.2655231935827169,0.10615565880071424,0.01237513322705209,0.01697418778396663,True
O=C(NCCCN1CCCCCC1)c1cc(N[*:1])nc2ccccc12,OCNT-0461812-AA-001,OCNT-0461832-AA-001,COc1ccc([*:1])c(OC)c1,COc1ccc([*:1])cc1,-0.4468278358638953,0.0253338989909801,-0.1814919804432051,0.0437273067481446,-0.26533585542069016,0.26533585542069016,0.0505359653467856,1.517395595671958e-07,2.652190730435201e-07,True
O=C(NCCCN1CCCCCC1)c1cc([*:1])nc2ccccc12,OCNT-0461812-AA-001,OCNT-0461832-AA-001,COc1ccc(N[*:1])c(OC)c1,COc1ccc(N[*:1])cc1,-0.4468278358638953,0.0253338989909801,-0.1814919804432051,0.0437273067481446,-0.26533585542069016,0.26533585542069016,0.0505359653467856,1.517395595671958e-07,2.652190730435201e-07,True
O=C(N[*:1])c1cccc(CN2C(=O)C3CCCN3C(=O)c3ccccc32)c1,OCNT-0462676-AA-001,OCNT-0462732-AA-001,Fc1ccc(C[*:1])c(Cl)c1,COc1ccc(OC)c(C[*:1])c1,-1.8158535107661051,0.1111706837826298,-1.5505912017756724,0.0862476576434575,-0.2652623089904327,0.2652623089904327,0.14070387123914013,0.05939577118283094,0.07581713723755205,False
O=C(NC[*:1])c1cccc(CN2C(=O)C3CCCN3C(=O)c3ccccc32)c1,OCNT-0462676-AA-001,OCNT-0462732-AA-001,Fc1ccc([*:1])c(Cl)c1,COc1ccc(OC)c([*:1])c1,-1.8158535107661051,0.1111706837826298,-1.5505912017756724,0.0862476576434575,-0.2652623089904327,0.2652623089904327,0.14070387123914013,0.05939577118283094,0.07581713723755205,False
Clc1ccc2nc([*:1])c(Nc3ccc4c(c3)OCO4)n2c1,OCNT-0479450-AA-001,OCNT-0479448-AA-001,Clc1ccc([*:1])cc1,CN(C)c1ccc([*:1])cc1,0.1900711563044588,0.0391086719293456,-0.0735596197714754,0.0635988812644472,0.2636307760759342,0.2636307760759342,0.07466127455492866,0.00041395368798322486,0.0006326949871923493,True
Clc1ccc2nc(-c3ccc([*:1])cc3)c(Nc3ccc4c(c3)OCO4)n2c1,OCNT-0479450-AA-001,OCNT-0479448-AA-001,Cl[*:1],CN(C)[*:1],0.1900711563044588,0.0391086719293456,-0.0735596197714754,0.0635988812644472,0.2636307760759342,0.2636307760759342,0.07466127455492866,0.00041395368798322486,0.0006326949871923493,True
O=C(N[*:1])c1ccc(CN2C(=O)C3CCCN3C(=O)c3ccccc32)cc1,OCNT-0462546-AA-001,OCNT-0462830-AA-001,COc1ccc(C[*:1])cc1,COc1cc(C[*:1])cc(OC)c1,-0.0775488607607197,0.0329425594658971,-0.3403760786873127,0.0471887768171994,0.26282721792659297,0.26282721792659297,0.0575499164349317,4.948872852895875e-06,8.182359372321761e-06,True
O=C(NC[*:1])c1ccc(CN2C(=O)C3CCCN3C(=O)c3ccccc32)cc1,OCNT-0462546-AA-001,OCNT-0462830-AA-001,COc1ccc([*:1])cc1,COc1cc(OC)cc([*:1])c1,-0.0775488607607197,0.0329425594658971,-0.3403760786873127,0.0471887768171994,0.26282721792659297,0.26282721792659297,0.0575499164349317,4.948872852895875e-06,8.182359372321761e-06,True
O=C(CN1C(=O)COc2ccccc21)N[*:1],OCNT-0461736-AA-001,OCNT-0461740-AA-001,CCN(CC[*:1])c1ccccc1,CCN(CCC[*:1])c1cccc(C)c1,-3.974106154897293,0.182017002574915,-4.233978041457657,0.0237488714606736,0.2598718865603642,0.2598718865603642,0.18355979440501727,0.15685332858950649,0.18686470061271782,False
O=C(CN1C(=O)COc2ccccc21)NC[*:1],OCNT-0461736-AA-001,OCNT-0461740-AA-001,CCN(C[*:1])c1ccccc1,CCN(CC[*:1])c1cccc(C)c1,-3.974106154897293,0.182017002574915,-4.233978041457657,0.0237488714606736,0.2598718865603642,0.2598718865603642,0.18355979440501727,0.15685332858950649,0.18686470061271782,False
O=C(CN1C(=O)COc2ccccc21)NCC[*:1],OCNT-0461736-AA-001,OCNT-0461740-AA-001,CCN(c1ccccc1)[*:1],CCN(C[*:1])c1cccc(C)c1,-3.974106154897293,0.182017002574915,-4.233978041457657,0.0237488714606736,0.2598718865603642,0.2598718865603642,0.18355979440501727,0.15685332858950649,0.18686470061271782,False
Cc1oc(C[*:1])nc1C(=O)N1CCC(C)CC1,OCNT-0475148-AA-001,OCNT-0475246-AA-001,COc1cc(OC)cc(C(=O)N[*:1])c1,O=C(NCc1cccc(F)c1)N[*:1],-0.1922724330856828,0.0357359159756999,0.0674839365032591,0.0364175170466686,-0.2597563695889419,0.2597563695889419,0.05102245817742107,3.5614191894565806e-07,6.137177997605812e-07,True
O=C(CSc1nc([*:1])[nH]c1-c1ccccc1)Nc1ccc2c(c1)OCO2,OCNT-0479276-AA-001,OCNT-0479280-AA-001,c1ccc([*:1])cc1,Fc1cccc([*:1])c1,0.0286402632617015,0.022503471682081,-0.2311109523292156,0.0306853345638846,0.25975121559091713,0.25975121559091713,0.03805254255688774,8.72420617888315e-12,1.7313976090614005e-11,True
CCOC(=O)c1[nH]c(C)c(C(=O)[*:1])c1C,OCNT-0475245-AA-001,OCNT-0475081-AA-001,CCC(=O)N(Cc1cccnc1)C[*:1],CCOCCCN(C[*:1])C(=O)CC,-0.6962666823778259,0.0616144726207958,-0.4373902835989049,0.0366980488082207,-0.25887639877892094,0.25887639877892094,0.07171534021859859,0.0003064601402943538,0.0004704566896488606,True
CCOC(=O)c1[nH]c(C)c(C(=O)CN(C[*:1])C(=O)CC)c1C,OCNT-0475245-AA-001,OCNT-0475081-AA-001,c1cncc([*:1])c1,CCOCC[*:1],-0.6962666823778259,0.0616144726207958,-0.4373902835989049,0.0366980488082207,-0.25887639877892094,0.25887639877892094,0.07171534021859859,0.0003064601402943538,0.0004704566896488606,True
CCOC(=O)c1[nH]c(C)c(C(=O)CN(C(=O)CC)[*:1])c1C,OCNT-0475245-AA-001,OCNT-0475081-AA-001,c1cncc(C[*:1])c1,CCOCCC[*:1],-0.6962666823778259,0.0616144726207958,-0.4373902835989049,0.0366980488082207,-0.25887639877892094,0.25887639877892094,0.07171534021859859,0.0003064601402943538,0.0004704566896488606,True
CCOC(=O)c1[nH]c(C)c(C(=O)C[*:1])c1C,OCNT-0475245-AA-001,OCNT-0475081-AA-001,CCC(=O)N(Cc1cccnc1)[*:1],CCOCCCN(C(=O)CC)[*:1],-0.6962666823778259,0.0616144726207958,-0.4373902835989049,0.0366980488082207,-0.25887639877892094,0.25887639877892094,0.07171534021859859,0.0003064601402943538,0.0004704566896488606,True
Cc1nc2c3cccnc3nn2c(C)c1CCC(=O)N[*:1],OCNT-0479403-AA-001,OCNT-0479401-AA-001,Cc1cccc([*:1])c1,Cc1cc(C)cc([*:1])c1,-0.8918906606242913,0.0400645596496861,-0.633231320030669,0.2604500490322248,-0.2586593405936224,0.2586593405936224,0.26351356128444614,0.326307367254816,0.3677909385870727,False
Cc1nc2c3cccnc3nn2c(C)c1CC[*:1],OCNT-0479403-AA-001,OCNT-0479401-AA-001,Cc1cccc(NC(=O)[*:1])c1,Cc1cc(C)cc(NC(=O)[*:1])c1,-0.8918906606242913,0.0400645596496861,-0.633231320030669,0.2604500490322248,-0.2586593405936224,0.2586593405936224,0.26351356128444614,0.326307367254816,0.3677909385870727,False
Cc1nc2c3cccnc3nn2c(C)c1C[*:1],OCNT-0479403-AA-001,OCNT-0479401-AA-001,Cc1cccc(NC(=O)C[*:1])c1,Cc1cc(C)cc(NC(=O)C[*:1])c1,-0.8918906606242913,0.0400645596496861,-0.633231320030669,0.2604500490322248,-0.2586593405936224,0.2586593405936224,0.26351356128444614,0.326307367254816,0.3677909385870727,False
Cc1nc2c3cccnc3nn2c(C)c1[*:1],OCNT-0479403-AA-001,OCNT-0479401-AA-001,Cc1cccc(NC(=O)CC[*:1])c1,Cc1cc(C)cc(NC(=O)CC[*:1])c1,-0.8918906606242913,0.0400645596496861,-0.633231320030669,0.2604500490322248,-0.2586593405936224,0.2586593405936224,0.26351356128444614,0.326307367254816,0.3677909385870727,False
Cc1nc(-c2cccc(F)c2)sc1CC[*:1],OCNT-0482148-AA-001,OCNT-0482180-AA-001,COc1cc(OC)cc(C(=O)N[*:1])c1,Cc1cc(C)cc(C(=O)N[*:1])c1,-0.4544819577448891,0.053290845849535,-0.1982019905594434,0.0318607418864413,-0.25627996718544566,0.25627996718544566,0.062088816423840267,3.665133821393433e-05,5.881037679311298e-05,True
Cc1nc(-c2cccc(F)c2)sc1CCNC(=O)[*:1],OCNT-0482148-AA-001,OCNT-0482180-AA-001,COc1cc(OC)cc([*:1])c1,Cc1cc(C)cc([*:1])c1,-0.4544819577448891,0.053290845849535,-0.1982019905594434,0.0318607418864413,-0.25627996718544566,0.25627996718544566,0.062088816423840267,3.665133821393433e-05,5.881037679311298e-05,True
COc1ccc(-c2cc3nc(C)c(C[*:1])c(C)n3n2)c(OC)c1,OCNT-0479391-AA-001,OCNT-0479389-AA-001,CC(NC(=O)C[*:1])c1cccs1,CC(NC(=O)C[*:1])c1ccccc1,-3.043400656586112,0.2145072764752086,-3.2977885371019124,0.1510809866722298,0.25438788051580064,0.25438788051580064,0.2623715613298554,0.33226032942183203,0.37364017743346645,False
COc1ccc(-c2cc3nc(C)c(CCC(=O)NC(C)[*:1])c(C)n3n2)c(OC)c1,OCNT-0479391-AA-001,OCNT-0479389-AA-001,c1csc([*:1])c1,c1ccc([*:1])cc1,-3.043400656586112,0.2145072764752086,-3.2977885371019124,0.1510809866722298,0.25438788051580064,0.25438788051580064,0.2623715613298554,0.33226032942183203,0.37364017743346645,False
COc1ccc(-c2cc3nc(C)c([*:1])c(C)n3n2)c(OC)c1,OCNT-0479391-AA-001,OCNT-0479389-AA-001,CC(NC(=O)CC[*:1])c1cccs1,CC(NC(=O)CC[*:1])c1ccccc1,-3.043400656586112,0.2145072764752086,-3.2977885371019124,0.1510809866722298,0.25438788051580064,0.25438788051580064,0.2623715613298554,0.33226032942183203,0.37364017743346645,False
COc1ccc(-c2cc3nc(C)c(CCC(=O)N[*:1])c(C)n3n2)c(OC)c1,OCNT-0479391-AA-001,OCNT-0479389-AA-001,CC(c1cccs1)[*:1],CC(c1ccccc1)[*:1],-3.043400656586112,0.2145072764752086,-3.2977885371019124,0.1510809866722298,0.25438788051580064,0.25438788051580064,0.2623715613298554,0.33226032942183203,0.37364017743346645,False
COc1ccc(-c2cc3nc(C)c(CC[*:1])c(C)n3n2)c(OC)c1,OCNT-0479391-AA-001,OCNT-0479389-AA-001,CC(NC(=O)[*:1])c1cccs1,CC(NC(=O)[*:1])c1ccccc1,-3.043400656586112,0.2145072764752086,-3.2977885371019124,0.1510809866722298,0.25438788051580064,0.25438788051580064,0.2623715613298554,0.33226032942183203,0.37364017743346645,False
O=C(CSc1nc([*:1])[nH]c1-c1ccccc1)Nc1ccc2c(c1)OCO2,OCNT-0479276-AA-001,OCNT-0479278-AA-001,c1ccc([*:1])cc1,COc1ccc([*:1])cc1,0.0286402632617015,0.022503471682081,-0.2256032150978786,0.1150198775123749,0.2542434783595801,0.2542434783595801,0.11720059070119035,0.030059761849291097,0.039889499590680756,True
CCOC(=O)c1nc(NCC[*:1])c2ccccc2n1,OCNT-0460612-AA-001,OCNT-0460634-AA-001,CCOc1ccc([*:1])cc1OCC,CCCCN(C[*:1])c1ccccc1,-4.07500824694961,0.4154531718815901,-3.821919191165623,0.0253186303993832,-0.25308905578398644,0.25308905578398644,0.4162239434148096,0.543147800321418,0.5922828286036139,False
CCOC(=O)c1nc(NC[*:1])c2ccccc2n1,OCNT-0460612-AA-001,OCNT-0460634-AA-001,CCOc1ccc(C[*:1])cc1OCC,CCCCN(CC[*:1])c1ccccc1,-4.07500824694961,0.4154531718815901,-3.821919191165623,0.0253186303993832,-0.25308905578398644,0.25308905578398644,0.4162239434148096,0.543147800321418,0.5922828286036139,False
O=C(NCCCN1CCN([*:1])CC1)C1Cc2ccccc2N1C(=O)c1ccccc1,OCNT-0460161-AA-001,OCNT-0460165-AA-001,Fc1ccc([*:1])cc1,c1ccc([*:1])cc1,-0.670093085590203,0.2122638570843159,-0.9226719752683916,0.049138595855508,0.25257888967818865,0.25257888967818865,0.21787736602722602,0.24634578042400124,0.2851099889729198,False
O=C(NCCC[*:1])C1Cc2ccccc2N1C(=O)c1ccccc1,OCNT-0460161-AA-001,OCNT-0460165-AA-001,Fc1ccc(N2CCN([*:1])CC2)cc1,c1ccc(N2CCN([*:1])CC2)cc1,-0.670093085590203,0.2122638570843159,-0.9226719752683916,0.049138595855508,0.25257888967818865,0.25257888967818865,0.21787736602722602,0.24634578042400124,0.2851099889729198,False
O=C(Cn1cc([*:1])c2ccccc21)N1CCCC1,OCNT-0456012-AA-001,OCNT-0456014-AA-001,COc1cccc(NC(=O)C(=O)[*:1])c1,COc1ccc(NC(=O)C(=O)[*:1])cc1,-0.2600879688898745,0.0311077716392245,-0.0077788111753065,0.0278280008169719,-0.252309157714568,0.252309157714568,0.04173836467600915,1.4939350087917638e-09,2.728103706353318e-09,True
O=C(N[*:1])C(=O)c1cn(CC(=O)N2CCCC2)c2ccccc12,OCNT-0456012-AA-001,OCNT-0456014-AA-001,COc1cccc([*:1])c1,COc1ccc([*:1])cc1,-0.2600879688898745,0.0311077716392245,-0.0077788111753065,0.0278280008169719,-0.252309157714568,0.252309157714568,0.04173836467600915,1.4939350087917638e-09,2.728103706353318e-09,True
Cc1nc2c3cccnc3nn2c(C)c1CCC(=O)N[*:1],OCNT-0479377-AA-001,OCNT-0479395-AA-001,COc1cc(OC)cc([*:1])c1,CC(=O)c1cccc([*:1])c1,-0.4566273126664875,0.0343030534152719,-0.2043426858329926,0.0678812211081742,-0.2522846268334949,0.2522846268334949,0.07605629265713543,0.0009096433856068115,0.0013564274007189933,True
Cc1nc2c3cccnc3nn2c(C)c1CC[*:1],OCNT-0479377-AA-001,OCNT-0479395-AA-001,COc1cc(NC(=O)[*:1])cc(OC)c1,CC(=O)c1cccc(NC(=O)[*:1])c1,-0.4566273126664875,0.0343030534152719,-0.2043426858329926,0.0678812211081742,-0.2522846268334949,0.2522846268334949,0.07605629265713543,0.0009096433856068115,0.0013564274007189933,True
COc1ccc(-c2cc3nc(C)c(CCC(=O)N[*:1])c(C)n3n2)c(OC)c1,OCNT-0479413-AA-001,OCNT-0479391-AA-001,CC(CCc1ccccc1)[*:1],CC(c1cccs1)[*:1],-3.2948088539444016,0.0741847952921142,-3.043400656586112,0.2145072764752086,-0.2514081973582898,0.2514081973582898,0.22697302816269704,0.2680101023559972,0.30746400396864754,False
COc1ccc(-c2cc3nc(C)c(CC[*:1])c(C)n3n2)c(OC)c1,OCNT-0479413-AA-001,OCNT-0479391-AA-001,CC(CCc1ccccc1)NC(=O)[*:1],CC(NC(=O)[*:1])c1cccs1,-3.2948088539444016,0.0741847952921142,-3.043400656586112,0.2145072764752086,-0.2514081973582898,0.2514081973582898,0.22697302816269704,0.2680101023559972,0.30746400396864754,False
COc1ccc(-c2cc3nc(C)c(CCC(=O)NC(C)[*:1])c(C)n3n2)c(OC)c1,OCNT-0479413-AA-001,OCNT-0479391-AA-001,c1ccc(CC[*:1])cc1,c1csc([*:1])c1,-3.2948088539444016,0.0741847952921142,-3.043400656586112,0.2145072764752086,-0.2514081973582898,0.2514081973582898,0.22697302816269704,0.2680101023559972,0.30746400396864754,False
O=C1C2CCCN2C(=O)c2ccccc2N1Cc1ccc([*:1])cc1,OCNT-0462547-AA-001,OCNT-0462537-AA-001,CCc1ccc(CNC(=O)[*:1])cc1,CCOc1ccc(CNC(=O)[*:1])cc1,-3.360713649236761,0.0261585450106912,-3.1096852013463647,0.2539804988551076,-0.25102844789039613,0.25102844789039613,0.25532403583635765,0.3255208561856655,0.3677909385870727,False
O=C(NCc1ccc([*:1])cc1)c1ccc(CN2C(=O)C3CCCN3C(=O)c3ccccc32)cc1,OCNT-0462547-AA-001,OCNT-0462537-AA-001,CC[*:1],CCO[*:1],-3.360713649236761,0.0261585450106912,-3.1096852013463647,0.2539804988551076,-0.25102844789039613,0.25102844789039613,0.25532403583635765,0.3255208561856655,0.3677909385870727,False
O=C(N[*:1])c1ccc(CN2C(=O)C3CCCN3C(=O)c3ccccc32)cc1,OCNT-0462547-AA-001,OCNT-0462537-AA-001,CCc1ccc(C[*:1])cc1,CCOc1ccc(C[*:1])cc1,-3.360713649236761,0.0261585450106912,-3.1096852013463647,0.2539804988551076,-0.25102844789039613,0.25102844789039613,0.25532403583635765,0.3255208561856655,0.3677909385870727,False
O=C(NC[*:1])c1ccc(CN2C(=O)C3CCCN3C(=O)c3ccccc32)cc1,OCNT-0462547-AA-001,OCNT-0462537-AA-001,CCc1ccc([*:1])cc1,CCOc1ccc([*:1])cc1,-3.360713649236761,0.0261585450106912,-3.1096852013463647,0.2539804988551076,-0.25102844789039613,0.25102844789039613,0.25532403583635765,0.3255208561856655,0.3677909385870727,False
O=C1C2CCCN2C(=O)c2ccccc2N1Cc1ccccc1[*:1],OCNT-0462760-AA-001,OCNT-0462641-AA-001,CC(CCc1ccccc1)NC(=O)[*:1],CCOc1ccc(CNC(=O)[*:1])cc1,-3.3590559954894523,0.161174979722322,-3.108820543480551,0.0793394494640262,-0.2502354520089014,0.2502354520089014,0.17964443306082623,0.16363535045079414,0.19399985588812657,False
O=C(N[*:1])c1ccccc1CN1C(=O)C2CCCN2C(=O)c2ccccc21,OCNT-0462760-AA-001,OCNT-0462641-AA-001,CC(CCc1ccccc1)[*:1],CCOc1ccc(C[*:1])cc1,-3.3590559954894523,0.161174979722322,-3.108820543480551,0.0793394494640262,-0.2502354520089014,0.2502354520089014,0.17964443306082623,0.16363535045079414,0.19399985588812657,False
CC(C)CCN1CCC(N2CCN(S(=O)(=O)[*:1])CC2)C1=O,OCNT-0475288-AA-001,OCNT-0475270-AA-001,CCCc1ccc([*:1])cc1,CCc1ccccc1[*:1],-3.221028508245249,0.0468451308334928,-3.470887542939902,0.1051526142755123,0.2498590346946532,0.2498590346946532,0.11511532726697055,0.0299681887101025,0.03978955929116702,True
Cn1c(=O)c2c(nc(CN3CCN(C(=O)c4ccco4)CC3)n2[*:1])n(C)c1=O,OCNT-0479318-AA-001,OCNT-0479322-AA-001,c1ccc(C[*:1])cc1,Cc1ccccc1C[*:1],-0.2556993166969734,0.0551192343324972,-0.5032887232149243,0.0404133978468892,0.24758940651795097,0.24758940651795097,0.06834744120251823,0.00029175624211064973,0.00044901102166337105,True
Cn1c(=O)c2c(nc(CN3CCN(C(=O)c4ccco4)CC3)n2C[*:1])n(C)c1=O,OCNT-0479318-AA-001,OCNT-0479322-AA-001,c1ccc([*:1])cc1,Cc1ccccc1[*:1],-0.2556993166969734,0.0551192343324972,-0.5032887232149243,0.0404133978468892,0.24758940651795097,0.24758940651795097,0.06834744120251823,0.00029175624211064973,0.00044901102166337105,True
COc1ccc(-c2cc3nc(C)c([*:1])c(C)n3n2)c(OC)c1,OCNT-0479411-AA-001,OCNT-0479393-AA-001,COC(=O)C(NC(=O)CC[*:1])C(C)C,CCC(C)NC(=O)CC[*:1],-1.4152336187275396,0.0696612379302622,-1.1677973515766542,0.024132783187415,-0.2474362671508854,0.2474362671508854,0.07372299026997875,0.0007899362595533551,0.001183695056415836,True
COc1ccc(-c2cc3nc(C)c(C[*:1])c(C)n3n2)c(OC)c1,OCNT-0479411-AA-001,OCNT-0479393-AA-001,COC(=O)C(NC(=O)C[*:1])C(C)C,CCC(C)NC(=O)C[*:1],-1.4152336187275396,0.0696612379302622,-1.1677973515766542,0.024132783187415,-0.2474362671508854,0.2474362671508854,0.07372299026997875,0.0007899362595533551,0.001183695056415836,True
COc1ccc(-c2cc3nc(C)c(CCC(=O)N[*:1])c(C)n3n2)c(OC)c1,OCNT-0479411-AA-001,OCNT-0479393-AA-001,COC(=O)C(C(C)C)[*:1],CCC(C)[*:1],-1.4152336187275396,0.0696612379302622,-1.1677973515766542,0.024132783187415,-0.2474362671508854,0.2474362671508854,0.07372299026997875,0.0007899362595533551,0.001183695056415836,True
COc1ccc(-c2cc3nc(C)c(CC[*:1])c(C)n3n2)c(OC)c1,OCNT-0479411-AA-001,OCNT-0479393-AA-001,COC(=O)C(NC(=O)[*:1])C(C)C,CCC(C)NC(=O)[*:1],-1.4152336187275396,0.0696612379302622,-1.1677973515766542,0.024132783187415,-0.2474362671508854,0.2474362671508854,0.07372299026997875,0.0007899362595533551,0.001183695056415836,True
O=C(CN1C(=O)CSc2ccc(C(=O)N3CCCC3)cc21)N[*:1],OCNT-0457992-AA-001,OCNT-0457966-AA-001,COc1cccc(C[*:1])c1,Cc1cccc(C[*:1])c1,-0.5093126279473976,0.0426096643478921,-0.2625008454645341,0.0463436843091245,-0.2468117824828635,0.2468117824828635,0.0629549090316539,8.838255333981e-05,0.0001388139332622048,True
O=C(c1ccc2c(c1)N([*:1])C(=O)CS2)N1CCCC1,OCNT-0457992-AA-001,OCNT-0457966-AA-001,COc1cccc(CNC(=O)C[*:1])c1,Cc1cccc(CNC(=O)C[*:1])c1,-0.5093126279473976,0.0426096643478921,-0.2625008454645341,0.0463436843091245,-0.2468117824828635,0.2468117824828635,0.0629549090316539,8.838255333981e-05,0.0001388139332622048,True
O=C(c1ccc2c(c1)N(C[*:1])C(=O)CS2)N1CCCC1,OCNT-0457992-AA-001,OCNT-0457966-AA-001,COc1cccc(CNC(=O)[*:1])c1,Cc1cccc(CNC(=O)[*:1])c1,-0.5093126279473976,0.0426096643478921,-0.2625008454645341,0.0463436843091245,-0.2468117824828635,0.2468117824828635,0.0629549090316539,8.838255333981e-05,0.0001388139332622048,True
O=C(CN1C(=O)CSc2ccc(C(=O)N3CCCC3)cc21)NCc1cccc([*:1])c1,OCNT-0457992-AA-001,OCNT-0457966-AA-001,CO[*:1],C[*:1],-0.5093126279473976,0.0426096643478921,-0.2625008454645341,0.0463436843091245,-0.2468117824828635,0.2468117824828635,0.0629549090316539,8.838255333981e-05,0.0001388139332622048,True
O=C(CN1C(=O)CSc2ccc(C(=O)N3CCCC3)cc21)NC[*:1],OCNT-0457992-AA-001,OCNT-0457966-AA-001,COc1cccc([*:1])c1,Cc1cccc([*:1])c1,-0.5093126279473976,0.0426096643478921,-0.2625008454645341,0.0463436843091245,-0.2468117824828635,0.2468117824828635,0.0629549090316539,8.838255333981e-05,0.0001388139332622048,True
Cc1nc2ccccc2n1S(=O)(=O)c1ccc(Cl)c([*:1])c1,OCNT-0495858-AA-001,OCNT-0477307-AA-002,CO[*:1],C[*:1],-0.1872582098970197,0.0427736168014058,-0.432001363250909,0.0954807152560587,0.2447431533538893,0.2447431533538893,0.10462384661291164,0.019321598918390824,0.02609268904707635,True
